"MKI67","PMEPA1","SOX9","BGN","IFI6","GPRC5A","SOX4","TIMP1","FKBP10","CDC25B","ARFGEF3","PLOD3","MET","SLC12A7","TYMP","BOP1","KPNA2","VAV2","HELZ2","RUNX1","LMNB2","LPCAT1","SH3KBP1","THEM6","RCC2","CAD","DNMT1","SLC1A5","TMEM63A","CHD7","ENTPD6","IRAK1","DKC1","PLXNA3","GTPBP4","NCAPD2","MFHAS1","PARP14","PDCD11","MTHFD2","MFSD12","ATP5PF","RAP1A","UBL3","PINK1","MXI1","GSN","CITED2","METTL7A","KAT2B","PER1","KLF4","SLC25A4","GPX3","FHL1","class"
4.38268645970341,4.41701773890801,4.44407727810717,4.72469853778925,4.65468737215913,5.26509304068841,3.67397713802825,4.77334253273943,3.67933036899266,4.19246309591573,3.3898502424532,4.16913484266978,3.89542557363287,3.85950664371299,4.14635308516513,4.16028558758554,4.2824910417029,3.82504560816386,4.00718082435384,3.93682666077761,4.30910307180454,3.99072444606319,4.13818626553577,4.07748314047634,4.40691773916927,3.86160976880076,4.06044007715083,4.24112109983404,4.14687139824957,3.62240119526805,3.98459594176565,4.18923308164652,3.95022881113488,3.07590012224678,3.77960197526283,4.26991529294463,3.74534237349342,4.28449545223971,3.84718612874385,3.99662127096626,4.16527925513529,4.04164602222388,3.67520656413421,3.336360104694,3.61787180943614,3.57230885168136,4.22825718954823,3.17717982034315,3.02550938649165,2.79745139633764,3.47408404807316,3.55423959510576,3.48752928491573,3.19003111529185,2.93522735765111,"yes"
3.89656182085707,4.36874585411561,4.58867514553927,5.12757761893123,4.82271975698693,5.14491233038296,4.67750934315865,5.03839816274435,3.98206715146897,3.85808733439775,3.72949338455996,4.1631218300562,4.09325476247781,4.2908749116534,4.17436390251079,3.73206166219193,3.69881199931121,3.76413658746951,4.4331263795775,4.274370239658,3.94855122822236,3.55107761782164,4.05809303147588,4.06919114515429,4.36147366569982,3.77517359164647,3.93800232088389,3.39695187695567,4.48386530169123,3.94212640466092,4.32506543805059,4.14933354557057,3.79973946442049,3.92604554200433,3.90386398176935,3.83060743789424,3.93576533185172,4.10901717938184,3.80127059739567,3.49164042996977,3.83949563518804,4.20411744989216,4.12464248727804,4.09570024592995,3.54323815438531,3.67988365052686,4.99713826131741,3.3683318741873,4.55525281501752,3.50952952221913,4.20618511250946,4.39092765962775,3.5711927093436,3.8446635023587,4.05420778794549,"yes"
4.45642059189983,4.25895866209402,4.49053219925862,4.68171907981222,3.85367098485251,5.03437747013526,4.16839503837809,4.49624438189122,3.69085121541112,3.78083623407627,4.16702018558865,4.15542686148424,3.84084247791495,4.0959403521532,4.12927014134881,4.01095653704797,4.23737346035192,3.9059038223342,4.11078003735242,4.14444635435741,4.25663814118453,4.07811280450704,4.183475982956,4.24602485327161,4.44814597361557,4.03706228985774,3.96315434971569,4.26129526949651,4.29717083440059,3.68958103810239,4.04109168414585,4.38793578916752,3.90104552927481,3.51676350371272,3.62856507212212,4.23776364858541,3.98645711251055,4.06669836346025,3.84884949953602,3.98258713607395,4.00113577462332,3.9157123269659,3.75179254202245,3.84054306771218,3.66661787041301,3.52874802160624,4.47207430263545,3.73215741548045,4.07116813773692,3.52535748678369,3.4026307375124,4.24140843346371,3.57597676314213,3.47435965515963,3.38738344078169,"yes"
3.82625495717264,4.2857011833227,4.68229573335132,4.47030187551943,4.9484534523324,5.13217696679034,4.54153484296095,4.92849038817096,3.7463729683161,3.76712966634304,4.24942781735847,3.98268356642321,4.2020058421433,4.07755808200452,3.97319822388374,3.99895495934232,4.1512119163807,3.58100017301312,4.17173224213524,4.25060843792921,3.97673068830884,3.57872552406217,4.15675654522124,4.02197970596371,4.33755680980193,3.75077985018686,3.92738234471288,4.39186437759977,4.21709867501909,3.84110717496204,4.0028986366741,4.18749383560965,4.19386307140782,3.77735374149778,3.88942122614697,3.84992027125691,3.66820927207271,4.00228479278123,3.57116667030408,3.94272800903071,3.8355518572341,4.15016437139385,4.26506806971487,4.23986549978032,3.33982171444974,3.43616660768788,4.81268653704004,3.43070371198638,4.13368654562867,3.27606345401633,4.04306276519436,4.49179973196072,3.45171845539404,3.77195870961107,3.63830286006063,"yes"
4.60024186156223,4.34281717843629,4.51499421829344,4.68029111818908,4.71921606625797,5.11624394306188,4.04306235664491,4.77357291893464,3.61410141539659,3.91451731917494,4.00578993375758,3.92800097714299,4.39975592220617,4.0052203671423,4.09221507678404,3.83759515554793,4.15046205605627,3.44106765803027,4.10087469802946,4.08379562908107,3.96735408017092,3.75774266596343,3.24833982823522,3.82049473856242,4.19052228504085,4.02730436440318,4.0594648648169,4.16917486283771,4.3896441066377,3.97029793559416,4.15779358820458,4.08829061413797,3.98881351005837,3.43739606445527,3.89301186298215,4.16029327555847,4.15588415665342,4.46437828489374,3.75962790036022,4.0213732432699,3.77223494299864,4.07805043433432,4.0237690735821,3.73472316147104,3.17586315912426,3.7715033968146,4.32367125292052,3.74078993068899,3.44625952478658,3.64423993422824,3.66934514097596,3.62535095502875,3.53572594323266,3.50279752168882,4.28824989871841,"yes"
4.44491944590452,4.61827618277605,4.45443343292846,4.55193980184244,4.65046568429848,4.93620761553737,4.42758570341703,5.00333201588111,3.44465123871248,4.29175680687105,3.7655109878757,4.12132719731896,4.00861768705852,4.29725367893299,4.74621748322608,3.87045225733838,4.29084978866216,3.69164763490196,4.36761102664542,4.28826155652059,4.18680897608307,3.83820950415005,3.98054624886921,4.2208417883306,4.37770444908187,3.99267763056594,4.09393345885939,4.27966811497301,4.12812249116446,3.51820682990817,3.95262166014104,4.12714826823603,3.8042596696025,3.59364433908771,3.60723179031188,4.01353222022763,3.98684680381536,4.2745383987627,3.78844369475016,3.80659773437147,4.14722813889968,4.18418998452345,3.91239358282464,3.77938436876137,3.43481517597655,3.18486146393207,4.59281064587315,3.76213375029762,3.75233721878497,3.21376612706579,3.57318024141254,4.09797552561466,2.79924909064932,3.7296260513056,3.39721369003379,"yes"
4.25360870818261,4.65001546025097,4.53590567970607,4.60130401091651,4.88866118234244,5.0097408175058,4.40126006716636,4.95296118236449,4.08838128158719,3.71767479225947,3.97404123870164,3.99737855223504,4.52100444628229,3.95417011950969,4.186688489844,3.84452612168732,4.17766776954861,3.72257597322603,4.27141399606332,4.33467248767121,3.93467719252241,3.45085889712659,3.90795348782832,4.00985261940676,4.33638880796694,3.99680294647562,3.9235710329412,4.28452747536006,4.203829119747,3.86839446186201,3.81840160494187,3.98126459826379,3.72419748530973,3.88510015536486,3.84247659224929,4.15626003398296,3.62254103727722,4.18743182675102,3.70319696889085,3.79245250773474,3.78921321581438,4.16553638785189,3.96141640519596,4.01013199830472,3.53105130656908,3.62458157892575,4.82156043889273,3.70035657628147,4.07560003108121,3.74985947563087,4.03588554915577,4.44994683277618,3.39127320714235,4.28998665912706,4.12375297438849,"yes"
4.43030777281067,4.33337312433901,4.52055830116698,4.99853257748551,4.28102821865974,5.38544351377249,4.24632786774822,5.08903974732307,4.14196637059033,3.94919381190707,4.09957724513181,4.30992168211695,4.51065350182395,4.34925683504344,4.09169818822069,3.60104505598046,4.13540940217335,3.84316369417079,4.02709691476882,4.50180101710638,3.71503956494934,3.74469575792736,4.04180631827506,3.54881043843283,4.13915000741107,3.80441618313192,3.99088474211437,3.72481834762127,4.60239527563517,3.79529938094629,4.20537146545504,4.02626493274828,3.83599568854572,4.02584834328525,3.81089111374079,4.1448279742792,3.9740284453982,4.39283561603906,3.62055257838692,3.86167883609792,3.67970871256131,3.92401323451032,4.15947305274724,4.09732043209278,3.61457693350103,3.77469083158401,4.76114987233827,3.72264561718428,3.66732626006792,3.95216708560543,4.03638918943722,3.87189800127961,3.66311905913313,4.07183917317482,4.15280381831164,"yes"
4.19207992956197,4.34027112580398,4.28415045214942,4.68571867308396,4.60848618627624,4.88608030219149,3.89958702272249,4.86815679273134,4.25044970918539,4.09444548855958,3.93727042501627,4.25123647476633,4.29863595476882,4.33004324829073,4.1167420225961,3.61246358453625,4.33139917768793,3.91714415772103,3.91617366685482,4.23638735372741,3.92423532797286,3.69682759707784,4.01025692990462,4.27067099214723,4.10020735724552,3.76503753918562,3.98870564944724,4.09541112427014,4.32357978164271,3.47638530780397,4.07567828177817,4.11765938498311,3.86955169333759,3.64585113146642,3.58366840595046,4.08102865682869,3.76106346208835,4.06165929348353,3.42798228478526,4.00444852995563,3.79285121228288,3.84807159545703,4.18007703512427,4.03209303729705,3.28705544279283,3.37687647825056,4.68402236972153,3.68890711344174,4.13627004900191,3.76812251690665,3.97735702372843,4.03763729746876,3.2680322054794,3.95827237855652,3.78240151761869,"yes"
4.11662436178387,4.98522594402461,4.92287201522166,5.46081289613974,5.1339750419649,5.24265930393632,4.585113832994,4.96493842520428,4.38426572342644,4.00519088310088,4.0792347413075,4.34571790625641,4.23354294482514,4.08272970442306,4.17226109103001,3.97373891156082,4.09218282960169,4.08732545611221,4.10679666816466,4.44666431493529,4.03096759020433,3.70792755876636,4.2287311420879,4.30784455258775,4.43817692517833,3.90790239993214,3.86911447022443,3.97851187092341,4.19537611581582,3.59555651817086,4.31084928294693,4.74848754275021,4.19449628426288,4.24475629373941,3.8541627350599,4.06962278152356,3.89571121394452,4.21986861413016,3.79919044091942,3.64247833779864,4.03937059087949,3.9856930934016,4.01447295233598,4.1619953286489,3.50491627342698,3.75305452730955,4.930980760188,3.61530921251206,3.99678738555425,3.44931187771762,4.17452117386022,4.32805821747044,3.38141164207968,3.59126040463017,3.72772161920521,"yes"
4.15870577504511,4.55632778232496,4.27273225854797,5.25801743199434,4.89145965518198,4.55149100642015,4.33941353147314,5.27379688588513,4.60566394698118,4.35760503088343,3.68158452032545,4.4092979011824,4.00582448844117,4.13700119671927,4.07077785112068,3.81823686446745,4.20674602766519,3.90113844567551,3.91528609673681,4.2006125515295,3.97452901284224,4.01379670547024,3.97753050264879,3.56502026082764,4.21514526119932,3.81206660982174,3.90707995193481,4.29349758519924,3.93306831203672,3.79639263640267,4.05934112379218,4.0944842278809,4.21737270284017,3.83583751027945,3.85951560975308,3.9210384256259,4.11724314955629,4.15698579465084,3.671746649709,4.19421548983205,3.93028023912062,4.02708266028324,4.06804471131406,3.79034736012851,3.03938884755876,3.42734074325602,4.53980618389192,3.82266989288431,3.6620799187514,3.23856464682975,4.00292192470861,3.69008370511286,2.8924232137773,3.80119795546983,3.71762118500341,"yes"
4.75740766004437,4.73312739454979,4.87595610943138,4.65749129239743,4.75667297029345,4.69531417573676,4.6043904729266,4.58799521830406,3.55171942574204,4.1532109687141,4.29267560768382,3.9357483547466,3.63236572883373,4.60501901084154,3.70924082407553,3.7164922993261,4.30482983234706,4.06011481127972,3.94047374934481,4.41132222868529,4.04846269026214,4.04028674156315,3.51467904812351,3.8745604542485,4.12845011801752,3.76741801075826,4.15928314135049,4.85755844839248,4.55999087986426,3.84465028802161,4.27402399727268,4.51032674058381,4.34152417522164,4.04805526329349,3.69944729834964,4.31596937247104,4.34297347351078,4.20939046742825,3.65072625183091,3.92391592981574,3.66583753565172,3.89332796167047,3.85776206068574,3.85267840603804,3.40214085598555,3.70606715765256,4.30120397609393,3.58479588454362,3.62234310367527,3.04400554995458,3.6912855456806,4.03625667478745,3.19143777424627,3.47418248480837,3.26024092268492,"yes"
4.88651606114922,4.00955641413287,4.27577799706848,4.30257837720925,3.7096806312028,4.57501026884469,4.1747548579445,4.79098470582851,3.82908687921114,4.47334704489537,4.11083621112098,4.8992279131834,4.04590903189187,4.34683680935172,4.25189537152884,3.80591624620388,4.06478915698213,3.8732992323727,4.49168654811438,3.9016168217537,4.2267304319282,3.81720636477583,4.14328485516538,4.07690943054535,4.27765223753343,4.07884646804547,4.09509931199972,4.00567178226736,4.16693615032594,4.04155372433321,4.0705826873495,4.61961038908318,4.09597453839096,4.22796881276776,4.09877070801554,4.20398411599126,4.08821874548646,4.54695655797378,3.99186468879317,3.95722988901448,3.77993351095616,4.10380898356855,3.88889357014508,3.82922156504937,3.16485825652828,3.50267827055823,4.2360125195533,3.26319595224616,3.09811866846739,3.16205131653294,3.63149132991248,3.74056502122756,3.44617311177868,3.26640656013794,2.93558906211122,"yes"
3.75036239721642,4.36641759219301,4.76243999674743,5.00079053230463,5.10596714817522,5.11007775238867,4.47403694010512,5.09460398453536,3.69220497320038,3.31305169664511,4.45759181654371,4.13441697800979,3.94041381497563,4.19095665905625,4.02751301118021,3.7617918589972,3.83481951079772,3.94856112583605,4.10810672239679,4.3618378707595,3.63250730710351,3.8523384690494,4.03177456473404,3.99091164549902,4.23295016674319,3.93628211739073,3.6928665033845,4.30670510857416,4.19601848442555,3.61308992553439,4.14317655314362,4.24377397226508,3.88982167258264,3.81444583318001,3.88992666339227,3.92847564953105,3.75079647469574,4.01281348694685,3.71931207819776,4.00603684078609,4.11453802998704,4.33919412281063,3.95619806879797,4.10305932993563,3.68988164983504,3.95166846493062,4.66662328309061,3.98999549992945,4.04936094154975,3.53782287173483,3.80967331831877,3.84026750865582,3.52754747482804,3.72179288169833,4.05406231835023,"yes"
4.53435443781663,4.49650906556187,4.42058013890118,5.27465363176686,4.42305692923547,4.95606138594868,4.61135537819141,5.08438342416009,4.00772246900752,4.40099046177167,3.50880590268596,4.20425299420539,4.39246224171268,4.32589749575263,4.76158052071527,3.86726707202395,4.10080913655332,3.86486954119265,4.66950122661368,4.36658216976377,4.00772246900752,3.83372717035566,4.08723316280992,3.78517281201993,4.13235212120885,3.92281855460479,4.13824844572957,4.1206950326926,4.11811477402743,3.84339680212328,4.1137799810952,4.59331479366562,4.04067449627468,4.06180378392193,3.92670823149418,4.06625478495116,3.80394839993572,4.55288378844398,3.85073212532177,3.7843467642542,4.00981842941134,4.04951944156949,3.91340011697311,3.68800482782407,3.44554699897278,3.36825575365334,4.88854581826649,3.73838251602149,3.99810024398547,3.43504856544794,4.07681792788138,4.04760699030074,3.16692867118158,4.85507457675648,4.22354789640983,"yes"
4.53898478158803,4.17718349314126,4.22077942738538,4.74657735332931,4.12396946232174,4.52434895194062,4.26842484209107,4.60219577339596,3.69707516542641,4.40193498066353,3.64443152778312,4.31827121473616,4.07532763081336,3.99919742108688,4.28874381124668,4.20029179673231,4.16440620305334,3.81081282832332,4.31111976055454,3.97840490259159,4.16041074887761,3.29190593794059,4.11301022021171,4.35658754605021,4.30158888999556,4.13319240889848,4.32949110089901,4.33539957770039,4.20158672116662,3.97694016433332,4.23389633994451,4.41587832979101,4.04033659372991,3.75159005394503,3.94498114710464,4.22569984402432,3.89689048228587,4.18539225787053,3.84824275807902,3.9507786467756,3.9644504657803,3.78280904196186,3.77708597094069,3.54909616347477,3.32974597686975,3.48968631037127,4.51056766864764,3.54841223501547,3.27393256692869,3.15379625096894,3.62693703740092,3.48654065981013,3.32804397149646,3.72461755696922,4.12200979031293,"yes"
4.51349204850027,4.0141712597845,4.56416337780227,4.13812374995396,4.80017404708782,5.32844121679314,4.00647395091256,4.57026410837205,4.11362257821335,4.23781050299072,3.89434454385936,4.28175067013006,4.20955795327361,4.4359910861278,4.19460049441116,3.79746214982055,4.13010930097291,3.94810390578731,4.35514336438671,4.06773911605736,4.08310173291222,4.13375321511065,3.91251941835577,4.0786437040525,4.07979855128617,3.92298737467721,4.03191344103913,4.03191344103913,4.36072812304393,3.67751193937359,4.19653302660215,4.26135751148822,3.77565791307059,3.76522435148769,3.87317734010533,4.10886222052294,3.77667312855153,4.59132135227597,3.88654130166332,3.63469718965656,3.96934433414361,3.96906537397007,3.90406755312374,3.84017097483014,3.08517133505003,3.21418465715871,4.42678421798349,3.628221103478,3.75575174042201,3.50151167968585,3.79787622372629,4.30583662309396,3.08871661581468,3.5061275444517,3.62061072837795,"yes"
4.21006453206696,4.42475923763919,4.53451896873943,5.07211689140668,4.79820149792994,4.66412387490663,4.39031216094,4.98167991393947,3.68602174667829,4.27818451854484,3.84047738300132,4.37059587055318,4.11788621221979,4.22529410594433,4.02873213501807,3.63830919850831,3.93147881265785,3.72952855320442,4.26175729617995,4.02061671144618,4.11910890390001,3.61096521211244,3.96225355224285,3.86307129050473,4.24289148799412,4.01572754003575,4.01599686995564,3.94421043461335,4.71406396082701,3.81171530939177,4.32661315387518,4.16720118856538,3.86659867150945,3.88171420495358,3.88727222970461,4.03179354111815,3.94871339181921,4.06163991570825,3.72323432010673,3.66959812120072,3.99042032770164,4.05245398776753,4.1235979121844,3.90248409840724,3.44459957911411,3.50863343992312,4.81467876227195,3.62790643810855,4.08499661163482,3.28836944552383,4.04445869599086,3.76573031099821,3.47347423964173,3.76489109434692,4.48580975884047,"yes"
4.50243901889961,4.05005064664371,4.35781334712768,4.58728635988519,4.18155937611405,5.06221105231209,4.11427612179995,4.44490436191501,3.62497686809915,3.86397619131973,3.92200195000532,4.05176557671031,4.02230674771803,3.99831394311156,4.15505341891407,3.950843475085,4.1273774400729,3.96799604884311,4.21551202373557,4.02390066276114,4.2753924472585,4.2920110487947,3.98903325739078,4.26075147152232,4.44619814553131,4.06931174010499,4.18185221376044,4.27860607126304,4.24881758959275,3.92052022055058,4.04735466654193,4.27265655922845,3.93113546796897,2.99231668580446,3.78974391718031,4.2318177034527,4.10734258523046,4.46839666782305,3.80239493314545,4.1108423427442,4.03035679288213,3.90363172087467,3.83213470455386,3.64457759693158,3.51388503708501,3.49941234682651,4.29527983927529,3.48879414585976,3.48020680861767,3.55571801576152,3.59600912903707,3.89040854580204,3.60543181684736,3.33551640269064,3.53400581842138,"yes"
4.12488041467428,4.15584146037757,4.31007217682644,5.04579948273147,4.41258865104689,4.77861425185621,4.32085338401516,5.26595832329811,4.38964510767461,3.88611407074679,4.19760419323342,4.07367965604294,4.07317285238897,4.38394497674532,4.14264776672487,3.54163597725342,3.79985452744852,3.70497868435092,4.2236770771863,4.37122249092879,3.91739033796091,4.02962326938956,3.97816031126854,3.89198076058056,4.34614997618714,4.03787312953588,3.98981335591119,3.80579461296428,4.43711555972124,3.67577582501113,4.16812249242677,4.24977091509862,3.71467838670756,3.88900197308364,3.78053701485775,4.04957905314394,4.11578218765809,4.09596328652323,3.66534127230016,3.63898917305827,3.92784095713883,4.01004865781664,3.95090626120752,4.11813999790549,3.60650150761661,3.39471894264006,4.87414890516408,3.75643175662476,3.96720422513735,3.4978719820142,4.35358185283236,4.12165288434783,3.22887095280281,3.96321004390481,4.3065310257299,"yes"
4.15131001901175,5.0080058276194,4.4362781258177,5.06493045523881,4.79400123217767,4.79182975524423,4.79384075384534,5.01707568297988,3.95566928043847,4.01161764790414,3.30972144845359,3.97565899768449,4.04234169823314,3.79969972297321,4.39738291197929,4.13607005245501,3.89526160996632,3.77148621005775,4.19262261297898,3.98272936850149,3.80324822236718,3.17279285947975,4.03641422746427,3.7467123253065,4.17010163796687,3.58879686822952,3.93326191853515,4.29046077697041,4.13019118797407,4.65030519435362,3.9291675294573,3.91694986353272,4.10152078348597,3.83758724580491,3.75248819382984,3.88039591301302,3.83831227849734,4.27510204463298,3.82656395144387,3.97088064833536,3.8687340639867,4.0147656005018,4.04729482532872,3.62341047235636,2.8865978937633,3.67594704394842,4.3791081011413,3.52887042147463,3.76338426163541,3.19085685955748,3.61197308903535,3.69500036122321,3.53764434578214,3.92086109763347,3.90624110902914,"yes"
4.63868057406493,4.23512783249325,4.47460962352024,4.25771864075167,4.97556900657827,5.42187977611254,4.37491931789218,4.70015909553721,4.13172479488176,4.36611437691603,4.04820245528678,4.14269670317133,4.16666744343495,4.28235678911862,4.10301736365228,3.87570042725454,4.15931313194918,3.90804633363732,4.22734958743776,3.89258179007899,4.21583389025067,4.00380228405035,3.83147660767716,3.87555930800654,4.33520852022382,3.94841386734532,4.10092235485302,4.03393356179069,4.43400500942109,3.81815169962236,4.05244963717156,4.11178961598551,3.8929887504229,3.62270768844613,3.90104888554696,4.2347576425445,3.96169464146611,4.20572370255908,3.93422116339034,3.80440498436212,4.04131936983006,4.1065973058483,3.78118245210716,3.72469135150936,3.28285435779849,3.38350546624436,4.62915257282768,3.52793985479726,3.88656880629646,3.30703283554319,3.36055966535878,4.23672835259381,3.2294166163492,3.46552596216549,3.58964758756021,"yes"
2.9153865204011,4.01671430782301,4.37832143010623,4.13233900077315,3.99326748259745,3.13879048916163,3.89444059173927,4.35602738437669,4.73303784455592,3.5534054344037,4.15333129621898,4.29102963378458,4.67510516669903,4.96540367710881,3.32371776559879,3.44272159435711,4.19372992582695,4.01825381486548,4.03127302799394,4.00767591919277,3.67767136765219,4.21709760982478,3.53416139149744,3.99860624154039,3.60450815529356,3.87883551840869,3.57865210095022,3.80159894086562,4.25913502238702,3.67395220183159,4.46017732344917,4.38385306968628,4.12047916747682,3.58244141276215,4.16103195261693,3.65201523228965,3.55250813143594,3.71875788819999,4.08991697101347,4.67874735329246,3.75992777254178,4.51476039728987,3.84170127644418,4.75477155087812,3.31137464047561,4.00956142641739,4.1362213828254,4.11251248681829,4.01825381486548,3.94256237197151,3.90294056867276,3.52992433855418,3.95907472961265,4.33697569316511,3.88010476767618,"yes"
4.14589660050369,5.04755282250924,4.04078957497157,4.92761608860386,5.01588241166803,4.97043491414158,4.44228306433081,4.62480210582458,4.5752470534016,4.00965892909753,3.40250090716935,4.32583044851637,4.97175913898947,4.16870053701827,3.93440955114748,4.28581393611461,4.18456404206246,4.28556710775793,4.40933149010962,4.02121320607731,4.0649921306559,4.18088786691124,4.03113940785113,4.01423689717577,4.22559546740622,4.13594999756434,3.72424839905198,4.35276953844968,4.06509469163923,3.50176227666249,4.01876711110183,4.47007372880435,3.91997047393252,3.84520702773145,3.84256174419423,4.31951178090186,3.9234656770983,4.23432970565317,3.88337824568581,3.83304305413521,3.85513130714551,3.52637736567305,3.75231926875172,3.35416848866962,3.64249695545265,3.63676090721367,4.46636499210134,3.56534607533731,3.11812321908537,2.96972019401476,3.50957086383285,3.74294717518527,3.25448257696429,3.5391285318261,3.32949989387664,"yes"
4.39524224189437,4.23563506185933,4.31696333251439,4.32887717286412,4.91505713662475,4.38804709691511,4.17846228107592,4.52182633414009,3.5144527362713,4.12958536995957,3.86116012919489,4.03473812290857,4.00457261639635,4.14367537428665,4.29302328183834,3.92288214925457,4.14394397129064,3.86719422471677,4.32500109090703,4.00427642236482,3.98201172335375,3.86942293933545,4.17262000218477,3.85816320118683,4.25730446390102,3.97119623321375,4.24607461284593,3.98627905496342,4.18991621991325,4.0281978388921,4.20196948121663,4.1400058662767,3.8546230203791,3.93979176576392,3.84016646059225,4.2260066377832,3.93477895788212,4.45835257448175,3.86587186082716,3.95299425147955,3.79582380656808,4.18564411812653,4.25118079150465,4.05989151657876,3.58211806999316,3.65940240211683,4.81854946600648,3.84766741530668,4.2671203705583,3.93694674955437,3.81821989109173,4.23541759929312,3.42452245424317,3.88656119804806,3.89815840756994,"yes"
4.67863301139523,4.4063166565168,4.57652249291122,4.70773856650255,4.93739071323067,4.35374941285906,4.53196770176748,4.83028021057081,4.34816173196636,4.45616818257548,4.18408753071506,3.77901352998702,3.95550756624004,4.57384053565555,4.03342889123604,3.64542626324113,4.33680779073165,4.08305528863582,3.95318647948273,4.18110431743323,4.14718455806468,4.18503784724721,4.12602762434722,3.57459121910315,4.38785804639698,3.98177137514815,3.92915975567885,4.01231529059151,4.44565003874081,4.03115178124961,4.21044444962502,4.24340785739711,4.10170748712608,4.18811209273585,3.93331062290855,4.37659269562057,3.93616123506623,4.32814654070622,3.89663766030966,3.85391747420637,3.66687974063945,4.17598534657485,3.9230208349961,3.83107177639543,3.22143983392649,3.56727147591266,4.44238194835567,3.5494401721835,3.6769350932278,3.28099754372311,3.42261729170065,3.55072014505786,3.68300924093999,3.64829425609155,3.65698650003735,"yes"
4.48397792162517,4.29825447707983,4.31112234637892,4.98408308326553,3.99382302115346,4.23267143208154,4.52641645965637,4.60836872402948,4.13576141907348,4.62058821277466,3.67039372304243,4.15057728407515,4.06727528685004,4.63500116811768,3.86685596102182,3.71664263598301,4.29312759288316,4.28853215292415,4.5050593080391,4.13609808147941,4.23455338898351,4.10106947234042,3.63199010117796,3.70351689088125,4.59217514228897,4.29033488174826,4.06574460151368,4.09459180193333,4.38531776783657,4.01850064806922,4.22137801333405,3.8862019116409,3.65525910810307,3.71108181120179,3.56189851517105,4.56846094328216,3.62794259301978,4.14665364829054,4.00602504696284,3.77401253298769,3.86841704998487,3.8732210700449,3.74570613367751,3.69232579092918,3.47094427587312,3.40915543857996,4.4702042555016,3.51389078909997,3.74196935121931,3.1282880406049,4.02853124137973,3.61263000561076,3.3304226122747,3.91771297999796,3.84946590651607,"yes"
4.15667158425886,4.19802911098906,4.24673701634528,5.15708904876976,4.29058568324636,4.39646004787717,4.11650695321163,4.96595840571768,3.99492055338263,4.05908427104149,3.99278255316988,4.15434500111301,3.81300961033416,4.16380578810399,3.90947571653274,3.99086064291574,3.95534251856692,3.67425873482056,4.04780326063181,3.98630466636417,4.05792072183404,3.90272738680758,3.95791703115071,4.12540811844448,4.19036739577608,3.96494931208821,3.97293354856344,4.05655929601099,4.16729168121569,3.64886830425793,3.91652434599249,4.28973250803535,3.81725494699268,3.76373015070036,3.66715452272487,4.1163372406335,4.11284343708405,3.87329919194721,3.81674769233283,3.52888166784888,3.94350135579861,4.10550939352751,4.27218873798991,3.94865140132808,3.84284767516004,3.82925463693989,5.23960714489625,3.96794569821131,4.16706519125911,3.50109360516011,3.95791703115071,4.03386748268851,4.12098033986974,4.45882164279413,5.10674325955484,"yes"
4.44080289632432,4.09325809321868,4.52909329979675,5.28749172464643,4.53930467179766,4.78626058685914,4.43987795406885,4.96886242462746,4.1358195852459,4.05406140964725,3.50961802073651,4.37984318893669,3.83062566044665,4.00615870029707,4.543295902967,4.07806437552232,4.30118928114333,3.86118352785268,4.11963632121139,4.02224213485544,4.34210116260326,3.86519461816726,3.61970255695708,3.93346413313072,4.29347548268991,4.07098570789164,3.97818583091617,4.36388117036489,3.96875082122772,3.62038202695002,4.02856541034766,4.25439224285512,3.91468394413157,3.77853072645716,3.69884602348383,4.18758560473259,3.74418772226368,4.04368340805424,3.85660990144998,4.11834399083568,4.12391652486321,4.42714154092318,3.9320309986243,3.71205539822465,3.60400901909864,3.59426520477548,4.71614084595462,3.81659436869072,3.5139769848827,3.04572795234927,3.40326003252842,4.00072526446723,3.66302791023396,3.83006744124139,3.27231020366821,"yes"
4.3030335298479,3.88962851441925,4.23681900476553,5.15832315772687,5.09405238406922,4.94224342874275,4.14777851360184,5.25543306662017,4.13107282009899,3.91847245453362,3.59909442688678,4.11331652345759,3.9595819491386,4.31765631253901,4.47909184912717,3.8943387748169,3.97425798957549,3.772176705209,4.54091681378446,4.22129532937206,4.14022537571139,3.82827739728074,4.04362074216259,3.91268499100549,4.1472837521563,3.95553178851068,4.07804429265285,3.98722916284754,4.17142316592833,3.65985744889225,3.88821825803585,4.2117075991187,3.75715834650463,3.65461175473661,3.73085111328155,4.18641392782796,4.06559175741449,4.45295639582351,3.90049908352172,3.62339016182422,4.03040265821762,3.98600060620958,3.93180011992835,3.73195665774424,3.60505055885016,3.56207754178884,4.99655439739611,3.72751749321449,3.88447820820295,3.45560709314827,4.10924438260331,3.68105709335653,3.60922060285806,3.89090660386994,4.34352696117639,"yes"
